Cell,Drug,label
ACH-000244,10459196,0
ACH-000244,10451420,0
ACH-000244,10390396,0
ACH-000244,10384072,0
ACH-000244,10341154,0
ACH-000244,10200390,0
ACH-000244,10196499,0
ACH-000244,10184653,0
ACH-000244,10127622,1
ACH-000244,10113978,1
ACH-000244,10109823,0
ACH-000244,10096043,0
ACH-000244,10077147,0
ACH-000244,10074640,1
ACH-000244,10027278,0
ACH-000243,9967941,0
ACH-000243,9956222,0
ACH-000243,9956119,0
ACH-000243,9952773,0
ACH-000243,9943465,0
ACH-000243,9938202,0
ACH-000243,9931953,0
ACH-000243,9914412,0
ACH-000243,9911830,0
ACH-000243,9910224,0
ACH-000243,9903786,0
ACH-000243,9884685,0
ACH-000243,9874913,0
ACH-000243,9868037,0
ACH-000243,9863776,0
ACH-000243,9858940,0
ACH-000243,9826528,0
ACH-000243,9813758,0
ACH-000243,9810884,0
ACH-000243,84691,0
ACH-000243,8249,0
ACH-000243,82146,0
ACH-000243,71271629,0
ACH-000243,704473,0
ACH-000243,6918848,0
ACH-000243,6918638,0
ACH-000243,6918454,0
ACH-000243,6918289,0
ACH-000243,6914657,0
ACH-000243,6852167,0
ACH-000243,6753378,0
ACH-000243,6710780,0
ACH-000243,66577006,0
ACH-000243,65110,0
ACH-000243,6505803,0
ACH-000243,6450816,0
ACH-000243,6450551,0
ACH-000243,6445562,0
ACH-000243,6445533,0
ACH-000243,644241,0
ACH-000243,637858,0
ACH-000243,6253,0
ACH-000243,60750,0
ACH-000243,5746,0
ACH-000243,56965967,0
ACH-000243,560326,0
ACH-000243,54685215,0
ACH-000243,54676905,0
ACH-000243,5460769,0
ACH-000243,5459322,0
ACH-000243,53394750,0
ACH-000243,53340664,0
ACH-000243,5330286,0
ACH-000243,53302361,0
ACH-000243,5328940,0
ACH-000243,5327091,0
ACH-000243,5311497,0
ACH-000243,5311,0
ACH-000243,5289247,0
ACH-000243,5280757,0
ACH-000243,5278396,0
ACH-000243,521106,0
ACH-000243,5208,0
ACH-000243,51371303,0
ACH-000243,5113032,0
ACH-000243,49806720,0
ACH-000243,46943432,0
ACH-000243,46931012,0
ACH-000243,46930998,0
ACH-000243,46907787,0
ACH-000243,46885626,0
ACH-000243,46883536,1
ACH-000243,46224516,0
ACH-000243,46191454,0
ACH-000243,448013,0
ACH-000243,447912,0
ACH-000243,446378,0
ACH-000243,44632017,0
ACH-000243,44551660,0
ACH-000243,444795,0
ACH-000243,44450571,0
ACH-000243,44224160,0
ACH-000243,44182295,0
ACH-000243,44143370,0
ACH-000243,44137675,0
ACH-000243,42642645,0
ACH-000243,42640,0
ACH-000243,4263900,0
ACH-000243,3796,0
ACH-000243,36462,0
ACH-000243,3463933,1
ACH-000243,3385,0
ACH-000243,3218,0
ACH-000243,31703,0
ACH-000243,3005532,0
ACH-000243,300471,0
ACH-000243,2733526,0
ACH-000243,25262965,0
ACH-000243,25257557,0
ACH-000243,25222038,0
ACH-000243,25195352,0
ACH-000243,25167777,0
ACH-000243,25126798,0
ACH-000243,25124816,0
ACH-000243,25102847,0
ACH-000243,25022668,0
ACH-000243,24978538,0
ACH-000243,24951314,0
ACH-000243,24894414,0
ACH-000243,24889392,0
ACH-000243,24826799,0
ACH-000243,24785538,0
ACH-000243,24776445,0
ACH-000243,24772860,0
ACH-000243,24756910,0
ACH-000243,24180719,0
ACH-000243,2375,0
ACH-000243,23725625,0
ACH-000243,2314623,0
ACH-000243,216326,0
ACH-000243,17755052,0
ACH-000243,176167,0
ACH-000243,176158,0
ACH-000243,16747388,0
ACH-000243,16725726,0
ACH-000243,16722836,0
ACH-000243,16095342,0
ACH-000243,159324,0
ACH-000243,156422,0
ACH-000243,148124,0
ACH-000243,1401,0
ACH-000243,126941,0
ACH-000243,126565,0
ACH-000243,123631,0
ACH-000243,11977753,0
ACH-000243,11960529,0
ACH-000243,11754511,0
ACH-000243,11713159,0
ACH-000243,11667893,0
ACH-000243,11647372,0
ACH-000243,11640390,0
ACH-000243,11634725,0
ACH-000243,11625818,0
ACH-000243,11624601,0
ACH-000243,11617559,0
ACH-000243,11609586,0
ACH-000243,11493598,0
ACH-000243,11485656,0
ACH-000243,11455910,0
ACH-000243,11433190,0
ACH-000243,11404337,0
ACH-000243,11373846,0
ACH-000243,11338033,0
ACH-000243,11327430,0
ACH-000243,11316960,0
ACH-000243,11282283,0
ACH-000243,11178236,0
ACH-000243,11152667,0
ACH-000243,104842,0
ACH-000243,10459196,0
ACH-000243,10451420,0
ACH-000243,10390396,0
ACH-000243,10384072,0
ACH-000243,10341154,0
ACH-000243,10200390,0
ACH-000243,10196499,0
ACH-000243,10184653,0
ACH-000243,10127622,1
ACH-000243,10113978,0
ACH-000243,10109823,0
ACH-000243,10096043,0
ACH-000243,10077147,0
ACH-000243,10074640,0
ACH-000243,10027278,0
ACH-000242,9967941,0
ACH-000242,9956222,0
ACH-000242,9956119,0
ACH-000242,9952773,0
ACH-000242,9943465,1
ACH-000242,9938202,0
ACH-000242,9931953,0
ACH-000242,9914412,0
ACH-000242,9911830,0
ACH-000242,9910224,0
ACH-000242,9903786,1
ACH-000242,9884685,0
ACH-000242,9874913,0
ACH-000242,9868037,0
ACH-000242,9863776,0
ACH-000242,9858940,0
ACH-000242,9826528,0
ACH-000242,9813758,0
ACH-000242,9810884,0
ACH-000242,85668777,0
ACH-000242,84691,0
ACH-000242,8249,0
ACH-000242,82146,0
ACH-000242,71271629,0
ACH-000242,704473,0
ACH-000242,6918848,0
ACH-000242,6918638,0
ACH-000242,6918454,0
ACH-000242,6918289,0
ACH-000242,6914657,0
ACH-000242,6852167,1
ACH-000242,6753378,0
ACH-000242,6710780,0
ACH-000242,66577006,0
ACH-000242,65110,0
ACH-000242,6505803,0
ACH-000242,6450816,0
ACH-000242,6450551,0
ACH-000242,6445562,0
ACH-000242,6445533,0
ACH-000242,644241,0
ACH-000242,637858,0
ACH-000242,6253,0
ACH-000242,60750,0
ACH-000242,5746,0
ACH-000242,57339144,0
ACH-000242,56965967,0
ACH-000242,56962337,0
ACH-000242,560326,0
ACH-000242,54685215,0
ACH-000242,54676905,0
ACH-000242,5460769,0
ACH-000242,5459322,0
ACH-000242,5394,0
ACH-000242,53394750,1
ACH-000242,53340664,1
ACH-000242,5330286,0
ACH-000242,53302361,0
ACH-000242,5328940,0
ACH-000242,5327091,0
ACH-000242,5311497,0
ACH-000242,5311,0
ACH-000242,5289247,0
ACH-000242,5280757,0
ACH-000242,5278396,0
ACH-000242,521106,0
ACH-000242,5208,0
ACH-000242,51371303,0
ACH-000242,5113032,0
ACH-000242,49806720,0
ACH-000242,46943432,0
ACH-000242,46931012,1
ACH-000242,46930998,0
ACH-000242,46907787,0
ACH-000242,46885626,0
ACH-000242,46883536,1
ACH-000242,46843772,0
ACH-000242,46224516,0
ACH-000242,46191454,0
ACH-000242,44819241,0
ACH-000242,448013,0
ACH-000242,447912,0
ACH-000242,446378,0
ACH-000242,44632017,0
ACH-000242,44551660,0
ACH-000242,444795,0
ACH-000242,44462760,0
ACH-000242,44450571,0
ACH-000242,44224160,0
ACH-000242,44182295,0
ACH-000242,44143370,0
ACH-000242,44137675,0
ACH-000242,42642645,0
ACH-000242,42640,0
ACH-000242,4263900,0
ACH-000242,3796,0
ACH-000242,36462,0
ACH-000242,3463933,0
ACH-000242,3385,0
ACH-000242,3218,0
ACH-000242,31703,0
ACH-000242,3005532,0
ACH-000242,300471,0
ACH-000242,2733526,0
ACH-000242,2726824,0
ACH-000242,25262965,0
ACH-000242,25257557,1
ACH-000242,25222038,0
ACH-000242,25195352,0
ACH-000242,25167777,0
ACH-000242,25126798,0
ACH-000242,25124816,0
ACH-000242,25102847,1
ACH-000242,25022668,0
ACH-000242,24978538,0
ACH-000242,24951314,0
ACH-000242,24894414,0
ACH-000242,24889392,0
ACH-000242,24826799,0
ACH-000242,24785538,0
ACH-000242,24776445,0
ACH-000242,24772860,0
ACH-000242,24756910,0
ACH-000242,24180719,0
ACH-000242,2375,0
ACH-000242,23725625,0
ACH-000242,2314623,0
ACH-000242,216326,0
ACH-000242,17755052,0
ACH-000242,176167,0
ACH-000242,16747388,1
ACH-000242,16725726,0
ACH-000242,16722836,0
ACH-000242,16720766,0
ACH-000242,16095342,0
ACH-000242,159324,0
ACH-000242,156422,0
ACH-000242,148124,0
ACH-000242,1401,0
ACH-000242,126941,0
ACH-000242,126565,0
ACH-000242,123631,0
ACH-000242,11977753,0
ACH-000242,11960529,0
ACH-000242,11754511,0
ACH-000242,11713159,0
ACH-000242,11707110,0
ACH-000242,11667893,0
ACH-000242,11647372,0
ACH-000242,11640390,0
ACH-000242,11634725,1
ACH-000242,11625818,0
ACH-000242,11617559,0
ACH-000242,11609586,0
ACH-000242,11493598,0
ACH-000242,11485656,0
ACH-000242,11455910,0
ACH-000242,11433190,0
ACH-000242,11404337,0
ACH-000242,11373846,0
ACH-000242,11338033,0
ACH-000242,11327430,0
ACH-000242,11316960,0
ACH-000242,11282283,0
ACH-000242,11178236,0
ACH-000242,11152667,0
ACH-000242,104842,0
ACH-000242,10459196,0
ACH-000242,10451420,0
ACH-000242,10390396,0
ACH-000242,10384072,0
ACH-000242,10341154,0
ACH-000242,10200390,0
ACH-000242,10196499,0
ACH-000242,10184653,0
ACH-000242,10127622,0
ACH-000242,10113978,0
ACH-000242,10109823,0
ACH-000242,10096043,0
ACH-000242,10077147,0
ACH-000242,10074640,0
ACH-000242,10027278,0
ACH-000238,9967941,0
ACH-000238,9956222,0
ACH-000238,9956119,0
ACH-000238,9952773,0
ACH-000238,9943465,0
ACH-000238,9938202,0
ACH-000238,9931953,0
ACH-000238,9911830,0
ACH-000238,9910224,0
ACH-000238,9903786,0
ACH-000238,9884685,0
ACH-000238,9874913,0
ACH-000238,9868037,0
ACH-000238,9863776,0
ACH-000238,9858940,0
ACH-000238,9813758,0
ACH-000238,9810884,0
ACH-000238,85668777,0
ACH-000238,84691,0
ACH-000238,8249,0
ACH-000238,82146,0
ACH-000238,71271629,0
ACH-000238,704473,0
ACH-000238,6918848,0
ACH-000238,6918638,0
ACH-000238,6918454,0
ACH-000238,6918289,0
ACH-000238,6914657,0
ACH-000238,6852167,0
ACH-000238,6753378,0
ACH-000238,6710780,0
ACH-000238,66577006,0
ACH-000238,65110,0
ACH-000238,6450816,0
ACH-000238,6450551,0
ACH-000238,6445562,0
ACH-000238,6445533,0
ACH-000238,644241,0
ACH-000238,637858,0
ACH-000238,6253,0
ACH-000238,60750,0
ACH-000238,5746,0
ACH-000238,57339144,0
ACH-000238,56965967,0
ACH-000238,56962337,0
ACH-000238,560326,0
ACH-000238,54685215,0
ACH-000238,54676905,0
ACH-000238,5460769,0
ACH-000238,5459322,0
ACH-000238,5394,0
ACH-000238,53394750,0
ACH-000238,53340664,0
ACH-000238,53302361,0
ACH-000238,5328940,0
ACH-000238,5327091,0
ACH-000238,5311497,0
ACH-000238,5311,0
ACH-000238,5289247,0
ACH-000238,5280757,0
ACH-000238,521106,0
ACH-000238,5208,0
ACH-000238,51371303,0
ACH-000238,5113032,0
ACH-000238,49806720,0
ACH-000238,46943432,0
ACH-000238,46931012,0
ACH-000238,46907787,0
ACH-000238,46885626,0
ACH-000238,46883536,1
ACH-000238,46843772,0
ACH-000238,46224516,0
ACH-000238,46191454,0
ACH-000238,44819241,0
ACH-000238,448013,0
ACH-000238,447912,0
ACH-000238,446378,0
ACH-000238,44632017,0
ACH-000238,44551660,0
ACH-000238,444795,0
ACH-000238,44462760,0
ACH-000238,44224160,0
ACH-000238,44182295,0
ACH-000238,44143370,0
ACH-000238,44137675,0
ACH-000238,42642645,0
ACH-000238,42640,0
ACH-000238,4263900,0
ACH-000238,3796,0
ACH-000238,36462,0
ACH-000238,3463933,0
ACH-000238,3385,0
ACH-000238,3218,0
ACH-000238,31703,0
ACH-000238,3005532,0
ACH-000238,300471,0
ACH-000238,2733526,0
ACH-000238,2726824,0
ACH-000238,25257557,0
ACH-000238,25222038,0
ACH-000238,25195352,0
ACH-000238,25167777,0
ACH-000238,25126798,0
ACH-000238,25124816,0
ACH-000238,25102847,0
ACH-000238,25022668,0
ACH-000238,24951314,0
ACH-000238,24894414,0
ACH-000238,24889392,0
ACH-000238,24826799,0
ACH-000238,24785538,0
ACH-000238,24776445,0
ACH-000238,24772860,0
ACH-000238,24756910,0
ACH-000238,24180719,0
ACH-000238,2375,0
ACH-000238,23725625,0
ACH-000238,2314623,0
ACH-000238,216326,0
ACH-000238,17755052,0
ACH-000238,176167,0
ACH-000238,176158,0
ACH-000238,16747388,0
ACH-000238,16725726,0
ACH-000238,16722836,0
ACH-000238,16720766,0
ACH-000238,16095342,0
ACH-000238,159324,0
ACH-000238,148124,0
ACH-000238,126941,0
ACH-000238,126565,0
ACH-000238,123631,1
ACH-000238,11960529,0
ACH-000238,11754511,0
ACH-000238,11713159,0
ACH-000238,11707110,0
ACH-000238,11647372,0
ACH-000238,11640390,0
ACH-000238,11634725,0
ACH-000238,11625818,0
ACH-000238,11617559,0
ACH-000238,11609586,0
ACH-000238,11493598,0
ACH-000238,11485656,0
ACH-000238,11455910,0
ACH-000238,11404337,0
ACH-000238,11373846,0
ACH-000238,11338033,0
ACH-000238,11282283,0
ACH-000238,11178236,0
ACH-000238,11152667,0
ACH-000238,104842,0
ACH-000238,10451420,0
ACH-000238,10390396,0
ACH-000238,10341154,0
ACH-000238,10200390,0
ACH-000238,10196499,0
ACH-000238,10184653,0
ACH-000238,10127622,1
ACH-000238,10113978,0
ACH-000238,10109823,0
ACH-000238,10096043,0
ACH-000238,10074640,0
ACH-000238,10027278,0
ACH-000236,9967941,0
ACH-000236,9956222,0
ACH-000236,9956119,1
ACH-000236,9952773,0
ACH-000236,9943465,0
ACH-000236,9938202,0
ACH-000236,9931953,0
ACH-000236,9914412,0
ACH-000236,9911830,0
ACH-000236,9910224,0
ACH-000236,9903786,0
ACH-000236,9884685,0
ACH-000236,9874913,0
ACH-000236,9868037,0
ACH-000236,9863776,0
ACH-000236,9858940,0
ACH-000236,9826528,0
ACH-000236,9813758,0
ACH-000236,9810884,0
ACH-000236,85668777,0
ACH-000236,84691,0
ACH-000236,8249,0
ACH-000236,82146,0
ACH-000236,71271629,0
ACH-000236,704473,0
ACH-000236,6918848,0
ACH-000236,6918638,0
ACH-000236,6918454,0
ACH-000236,6918289,0
ACH-000236,6914657,0
ACH-000236,6852167,0
ACH-000236,6753378,0
ACH-000236,6710780,0
ACH-000236,66577006,0
ACH-000236,65110,0
ACH-000236,6505803,0
ACH-000236,6450816,0
ACH-000236,6450551,0
ACH-000236,6445562,0
ACH-000236,6445533,0
ACH-000236,644241,0
ACH-000236,637858,0
ACH-000236,6253,0
ACH-000236,60750,0
ACH-000236,5746,0
ACH-000236,57339144,0
ACH-000236,56965967,0
ACH-000236,56962337,0
ACH-000236,560326,0
ACH-000236,54685215,0
ACH-000236,54676905,0
ACH-000236,5460769,0
ACH-000236,5459322,0
ACH-000236,5394,0
ACH-000236,53394750,0
ACH-000236,53340664,0
ACH-000236,5330286,0
ACH-000236,53302361,0
ACH-000236,5328940,0
ACH-000236,5327091,0
ACH-000236,5311497,0
ACH-000236,5311,0
ACH-000236,5289247,0
ACH-000236,5280757,0
ACH-000236,5278396,0
ACH-000236,521106,0
ACH-000236,5208,0
ACH-000236,51371303,0
ACH-000236,5113032,0
ACH-000236,49806720,0
ACH-000236,46943432,0
ACH-000236,46931012,0
ACH-000236,46930998,0
ACH-000236,46907787,0
ACH-000236,46885626,0
ACH-000236,46883536,1
ACH-000236,46224516,0
ACH-000236,46191454,0
ACH-000236,44819241,0
ACH-000236,448013,0
ACH-000236,447912,0
ACH-000236,446378,0
ACH-000236,44632017,0
ACH-000236,44551660,0
ACH-000236,444795,0
ACH-000236,44462760,0
ACH-000236,44450571,0
ACH-000236,44224160,0
ACH-000236,44182295,0
ACH-000236,44143370,0
ACH-000236,44137675,0
ACH-000236,42642645,0
ACH-000236,42640,0
ACH-000236,4263900,0
ACH-000236,3796,0
ACH-000236,36462,0
ACH-000236,3463933,0
ACH-000236,3385,0
ACH-000236,3218,0
ACH-000236,31703,0
ACH-000236,3005532,0
ACH-000236,300471,0
ACH-000236,2733526,0
ACH-000236,2726824,0
ACH-000236,25262965,0
ACH-000236,25257557,0
ACH-000236,25222038,0
ACH-000236,25195352,0
ACH-000236,25167777,0
ACH-000236,25126798,0
ACH-000236,25124816,0
ACH-000236,25102847,0
ACH-000236,25022668,0
ACH-000236,24978538,1
ACH-000236,24951314,0
ACH-000236,24894414,0
ACH-000236,24889392,0
ACH-000236,24826799,0
ACH-000236,24785538,0
ACH-000236,24776445,0
ACH-000236,24772860,0
ACH-000236,24756910,0
ACH-000236,24180719,0
ACH-000236,2375,0
ACH-000236,23725625,0
ACH-000236,2314623,0
ACH-000236,216326,0
ACH-000236,17755052,0
ACH-000236,176167,0
ACH-000236,176158,0
ACH-000236,16747388,0
ACH-000236,16725726,0
ACH-000236,16722836,0
ACH-000236,16720766,0
ACH-000236,16095342,0
ACH-000236,159324,0
ACH-000236,156422,0
ACH-000236,148124,0
ACH-000236,1401,0
ACH-000236,126941,0
ACH-000236,126565,0
ACH-000236,123631,0
ACH-000236,11977753,0
ACH-000236,11960529,0
ACH-000236,11754511,0
ACH-000236,11713159,0
ACH-000236,11707110,0
ACH-000236,11667893,0
ACH-000236,11647372,0
ACH-000236,11640390,0
ACH-000236,11634725,0
ACH-000236,11625818,0
ACH-000236,11624601,0
ACH-000236,11617559,0
ACH-000236,11609586,0
ACH-000236,11493598,0
ACH-000236,11485656,0
ACH-000236,11455910,0
ACH-000236,11433190,0
ACH-000236,11404337,0
ACH-000236,11373846,0
ACH-000236,11338033,0
ACH-000236,11327430,0
ACH-000236,11316960,0
ACH-000236,11282283,0
ACH-000236,11178236,0
ACH-000236,11152667,0
ACH-000236,104842,0
ACH-000236,10459196,0
ACH-000236,10451420,0
ACH-000236,10390396,0
ACH-000236,10384072,0
ACH-000236,10341154,0
ACH-000236,10200390,0
ACH-000236,10196499,0
ACH-000236,10184653,0
ACH-000236,10127622,1
ACH-000236,10113978,0
ACH-000236,10109823,0
ACH-000236,10096043,0
ACH-000236,10077147,0
ACH-000236,10074640,0
ACH-000236,10027278,0
ACH-000235,9967941,0
ACH-000235,9956222,0
ACH-000235,9956119,0
ACH-000235,9952773,0
ACH-000235,9943465,0
ACH-000235,9938202,0
ACH-000235,9931953,0
ACH-000235,9914412,0
ACH-000235,9911830,0
ACH-000235,9910224,0
ACH-000235,9903786,0
ACH-000235,9884685,0
ACH-000235,9874913,0
ACH-000235,9868037,0
ACH-000235,9863776,0
ACH-000235,9858940,0
ACH-000235,9826528,0
ACH-000235,9813758,0
ACH-000235,9810884,0
ACH-000235,84691,0
ACH-000235,8249,0
ACH-000235,82146,0
ACH-000235,71271629,0
ACH-000235,704473,0
ACH-000235,6918848,0
ACH-000235,6918638,0
ACH-000235,6918454,0
ACH-000235,6918289,0
ACH-000235,6914657,0
ACH-000235,6852167,0
ACH-000235,6753378,0
ACH-000235,6710780,0
ACH-000235,66577006,0
ACH-000235,65110,0
ACH-000235,6505803,0
ACH-000235,6450816,0
ACH-000235,6450551,0
ACH-000235,6445562,0
ACH-000235,6445533,0
ACH-000235,644241,0
ACH-000235,637858,0
ACH-000235,6253,0
ACH-000235,60750,0
ACH-000235,5746,0
ACH-000235,56965967,0
ACH-000235,560326,0
ACH-000235,54685215,0
ACH-000235,54676905,0
ACH-000235,5460769,0
ACH-000235,5459322,0
ACH-000235,53394750,0
ACH-000235,53340664,0
ACH-000235,5330286,0
ACH-000235,53302361,0
ACH-000235,5328940,0
ACH-000235,5327091,0
ACH-000235,5311497,0
ACH-000235,5311,0
ACH-000235,5289247,0
ACH-000235,5280757,0
ACH-000235,5278396,0
ACH-000235,521106,0
ACH-000235,5208,0
ACH-000235,51371303,0
ACH-000235,5113032,0
ACH-000235,49806720,0
ACH-000235,46943432,0
ACH-000235,46931012,0
ACH-000235,46930998,0
ACH-000235,46907787,0
ACH-000235,46885626,0
ACH-000235,46883536,0
ACH-000235,46224516,0
ACH-000235,46191454,0
ACH-000235,448013,0
ACH-000235,447912,0
ACH-000235,446378,0
ACH-000235,44632017,0
ACH-000235,44551660,0
ACH-000235,444795,0
ACH-000235,44450571,0
ACH-000235,44224160,0
ACH-000235,44182295,0
ACH-000235,44143370,0
ACH-000235,44137675,0
ACH-000235,42642645,0
ACH-000235,42640,0
ACH-000235,4263900,0
ACH-000235,3796,0
ACH-000235,36462,0
ACH-000235,3463933,0
ACH-000235,3385,0
ACH-000235,3218,0
ACH-000235,31703,0
ACH-000235,3005532,0
ACH-000235,300471,0
ACH-000235,2733526,0
ACH-000235,25262965,0
ACH-000235,25257557,0
ACH-000235,25222038,0
ACH-000235,25195352,0
ACH-000235,25167777,0
ACH-000235,25126798,0
ACH-000235,25124816,0
ACH-000235,25102847,0
ACH-000235,25022668,0
ACH-000235,24978538,0
ACH-000235,24951314,0
ACH-000235,24894414,0
ACH-000235,24889392,0
ACH-000235,24826799,0
ACH-000235,24785538,0
ACH-000235,24776445,0
ACH-000235,24772860,0
ACH-000235,24756910,0
ACH-000235,24180719,0
ACH-000235,2375,0
ACH-000235,23725625,0
ACH-000235,2314623,1
ACH-000235,216326,0
ACH-000235,17755052,0
ACH-000235,176167,1
ACH-000235,176158,0
ACH-000235,16747388,0
ACH-000235,16725726,0
ACH-000235,16722836,0
ACH-000235,16095342,0
ACH-000235,159324,0
ACH-000235,156422,0
ACH-000235,148124,0
ACH-000235,1401,0
ACH-000235,126941,0
ACH-000235,126565,0
ACH-000235,123631,0
ACH-000235,11977753,0
ACH-000235,11960529,0
ACH-000235,11754511,0
ACH-000235,11713159,0
ACH-000235,11667893,0
ACH-000235,11647372,0
ACH-000235,11640390,0
ACH-000235,11634725,0
ACH-000235,11625818,0
ACH-000235,11624601,0
ACH-000235,11617559,0
ACH-000235,11609586,0
ACH-000235,11493598,0
ACH-000235,11485656,0
ACH-000235,11455910,0
ACH-000235,11433190,0
ACH-000235,11404337,0
ACH-000235,11373846,0
ACH-000235,11338033,0
ACH-000235,11327430,0
ACH-000235,11316960,0
ACH-000235,11282283,0
ACH-000235,11178236,0
ACH-000235,11152667,0
ACH-000235,104842,0
ACH-000235,10459196,0
ACH-000235,10451420,0
ACH-000235,10390396,0
ACH-000235,10384072,0
ACH-000235,10341154,0
ACH-000235,10200390,0
ACH-000235,10196499,0
ACH-000235,10184653,0
ACH-000235,10127622,1
ACH-000235,10113978,0
ACH-000235,10109823,0
ACH-000235,10096043,0
ACH-000235,10077147,0
ACH-000235,10074640,0
ACH-000235,10027278,0
ACH-000233,9967941,0
ACH-000233,9956222,0
ACH-000233,9956119,0
ACH-000233,9952773,0
ACH-000233,9943465,0
ACH-000233,9938202,0
ACH-000233,9931953,0
ACH-000233,9914412,0
ACH-000233,9911830,1
ACH-000233,9910224,1
ACH-000233,9907093,0
ACH-000233,9903786,1
ACH-000233,9884685,0
ACH-000233,9874913,0
ACH-000233,9868037,1
ACH-000233,9863776,0
ACH-000233,9858940,1
ACH-000233,9826528,0
ACH-000233,9826308,0
ACH-000233,9813758,0
ACH-000233,9810884,1
ACH-000233,9549184,0
ACH-000233,85668777,0
ACH-000233,84691,0
ACH-000233,8249,0
ACH-000233,82146,0
ACH-000233,76044,0
ACH-000233,7251185,1
ACH-000233,71271629,0
ACH-000233,704473,0
ACH-000233,6918848,0
ACH-000233,6918638,0
ACH-000233,6918454,0
ACH-000233,6918289,0
ACH-000233,6914657,0
ACH-000233,6852167,0
ACH-000233,6753378,0
ACH-000233,6710780,1
ACH-000233,66577006,0
ACH-000233,65110,0
ACH-000233,6505803,0
ACH-000233,6450816,0
ACH-000233,6450551,0
ACH-000233,6445562,0
ACH-000233,6445533,0
ACH-000233,644241,0
